Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-20.358730	0.831509	1.000000
-20.358730	0.831510	1.000000
-20.358635	0.821649	1.000000
-20.358635	0.821650	1.000000
-20.358635	0.821651	1.000000
-20.358543	0.812049	1.000000
-20.358543	0.812050	1.000000
-20.358543	0.812051	1.000000
-20.357649	0.718888	1.000000
-20.357649	0.718889	1.000000
-20.357649	0.718890	1.000000
-20.357594	0.713225	1.000000
-20.357594	0.713226	1.000000
-20.357594	0.713227	1.000000
-20.357502	0.703626	1.000000
-20.357502	0.703627	1.000000
-20.357502	0.703628	1.000000
-20.357410	0.694027	1.000000
-20.357410	0.694028	1.000000
-20.357410	0.694029	1.000000
-20.357318	0.684428	1.000000
-20.357318	0.684429	1.000000
-20.357318	0.684430	1.000000
-20.357303	0.682926	1.000000
-20.357303	0.682927	1.000000
-20.357303	0.682928	1.000000
-20.357211	0.673326	1.000000
-20.357211	0.673327	1.000000
-20.357211	0.673328	1.000000
-20.357119	0.663728	1.000000
-20.357119	0.663729	1.000000
-20.357119	0.663730	1.000000
-20.357080	0.659635	1.000000
-20.357080	0.659636	1.000000
-20.357080	0.659637	1.000000
-20.356988	0.650055	1.000000
-20.356988	0.650056	1.000000
-20.356988	0.650057	1.000000
-20.356788	0.629271	1.000000
-20.356788	0.629272	1.000000
-20.356788	0.629273	1.000000
-20.356696	0.619673	1.000000
-20.356696	0.619674	1.000000
-20.356696	0.619675	1.000000
-20.356668	0.616720	1.000000
-20.356668	0.616721	1.000000
-20.356668	0.616722	1.000000
-20.356500	0.599178	1.000000
-20.356500	0.599179	1.000000
-20.356500	0.599180	1.000000
-20.356407	0.589579	1.000000
-20.356407	0.589580	1.000000
-20.356407	0.589581	1.000000
-20.356315	0.579979	1.000000
-20.356315	0.579980	1.000000
-20.356315	0.579981	1.000000
-20.356223	0.570381	1.000000
-20.356223	0.570382	1.000000
-20.356223	0.570383	1.000000
-20.356131	0.560781	1.000000
-20.356131	0.560782	1.000000
-20.356131	0.560783	1.000000
-20.356039	0.551180	1.000000
-20.356039	0.551181	1.000000
-20.356039	0.551182	1.000000
-20.355947	0.541580	1.000000
-20.355947	0.541581	1.000000
-20.355947	0.541582	1.000000
-20.355855	0.531982	1.000000
-20.355855	0.531983	1.000000
-20.355855	0.531984	1.000000
-20.355719	0.517837	1.000000
-20.355719	0.517838	1.000000
-20.355719	0.517839	1.000000
-20.355627	0.508239	1.000000
-20.355627	0.508240	1.000000
-20.355627	0.508241	1.000000
-20.355595	0.504957	1.000000
-20.355595	0.504958	1.000000
-20.355595	0.504959	1.000000
-20.355503	0.495358	1.000000
-20.355503	0.495359	1.000000
-20.355503	0.495360	1.000000
-20.354927	0.435321	1.000000
-20.354927	0.435322	1.000000
-20.354927	0.435323	1.000000
-20.354835	0.425721	1.000000
-20.354835	0.425722	1.000000
-20.354835	0.425723	1.000000
-20.354423	0.382834	1.000000
-20.354423	0.382835	1.000000
-20.354423	0.382836	1.000000
-20.354331	0.373234	1.000000
-20.354331	0.373235	1.000000
-20.354331	0.373236	1.000000
-20.354239	0.363635	1.000000
-20.354239	0.363636	1.000000
-20.354239	0.363637	1.000000
-20.354195	0.359064	1.000000
-20.354195	0.359065	1.000000
-20.354195	0.359066	1.000000
-20.354103	0.349465	1.000000
-20.354103	0.349466	1.000000
-20.354103	0.349467	1.000000
-20.353848	0.322977	1.000000
-20.353848	0.322978	1.000000
-20.353848	0.322979	1.000000
-20.353756	0.313378	1.000000
-20.353756	0.313379	1.000000
-20.353756	0.313380	1.000000
-20.353664	0.303776	1.000000
-20.353664	0.303777	1.000000
-20.353664	0.303778	1.000000
-20.353572	0.294176	1.000000
-20.353572	0.294177	1.000000
-20.353572	0.294178	1.000000
-20.353480	0.284575	1.000000
-20.353480	0.284576	1.000000
-20.353480	0.284577	1.000000
-20.353388	0.274974	1.000000
-20.353388	0.274975	1.000000
-20.353388	0.274976	1.000000
-20.353295	0.265374	1.000000
-20.353295	0.265375	1.000000
-20.353295	0.265376	1.000000
-20.353203	0.255773	1.000000
-20.353203	0.255774	1.000000
-20.353203	0.255775	1.000000
-20.353111	0.246173	1.000000
-20.353111	0.246174	1.000000
-20.353111	0.246175	1.000000
-20.353019	0.236574	1.000000
-20.353019	0.236575	1.000000
-20.353019	0.236576	1.000000
-20.352927	0.226976	1.000000
-20.352927	0.226977	1.000000
-20.352927	0.226978	1.000000
-20.352835	0.217376	1.000000
-20.352835	0.217377	1.000000
-20.352835	0.217378	1.000000
-20.352743	0.207776	1.000000
-20.352743	0.207777	1.000000
-20.352743	0.207778	1.000000
-20.352714	0.204791	1.000000
-20.352714	0.204792	1.000000
-20.352714	0.204793	1.000000
-20.352695	0.202791	1.000000
-20.352695	0.202792	1.000000
-20.352695	0.202793	1.000000
-20.352419	0.174048	1.000000
-20.352419	0.174049	1.000000
-20.352419	0.174050	1.000000
-20.352327	0.164446	1.000000
-20.352327	0.164447	1.000000
-20.352327	0.164448	1.000000
-20.351678	0.096905	1.000000
-20.351678	0.096906	1.000000
-20.351678	0.096907	1.000000
-20.351586	0.087303	1.000000
-20.351586	0.087304	1.000000
-20.351586	0.087305	1.000000
-20.351494	0.077702	1.000000
-20.351494	0.077703	1.000000
-20.351494	0.077704	1.000000
-20.351402	0.068101	1.000000
-20.351402	0.068102	1.000000
-20.351402	0.068103	1.000000
-20.350861	0.011796	1.000000
-20.350861	0.011797	1.000000
-20.350861	0.011798	1.000000
-20.350769	0.002195	1.000000
-20.350769	0.002196	1.000000
-20.350769	0.002197	1.000000
-20.350748	0.000001	1.000000
-20.350748	0.000002	1.000000
-20.350748	0.000003	1.000000
-20.350748	0.000001	1.000000
-20.350748	0.000001	1.000000
-20.350748	0.000001	1.000000
-20.350748	0.000001	1.000000
-20.350748	0.000001	1.000000
-20.350748	0.000001	1.000000
Column 10| A:0	C:0	G:0	T:0	-:16	
Likelihood	Scale	Scale2
-15.370728	1.000000	1.000000
-15.370728	1.000000	1.000000
-15.370728	1.000001	1.000000
-15.370728	1.000002	1.000000
-15.370690	0.995368	1.000000
-15.370691	0.995369	1.000000
-15.370691	0.995370	1.000000
-15.370624	0.987228	1.000000
-15.370624	0.987229	1.000000
-15.370624	0.987230	1.000000
-15.370558	0.979089	1.000000
-15.370558	0.979090	1.000000
-15.370558	0.979091	1.000000
-15.370463	0.967372	1.000000
-15.370463	0.967373	1.000000
-15.370463	0.967374	1.000000
-15.370396	0.959232	1.000000
-15.370396	0.959233	1.000000
-15.370396	0.959234	1.000000
-15.370348	0.953335	1.000000
-15.370348	0.953336	1.000000
-15.370348	0.953337	1.000000
-15.369183	0.810155	1.000000
-15.369183	0.810156	1.000000
-15.369183	0.810157	1.000000
-15.368672	0.747387	1.000000
-15.368672	0.747388	1.000000
-15.368672	0.747389	1.000000
-15.368606	0.739247	1.000000
-15.368606	0.739248	1.000000
-15.368606	0.739249	1.000000
-15.368568	0.734563	1.000000
-15.368568	0.734564	1.000000
-15.368568	0.734565	1.000000
-15.368514	0.727990	1.000000
-15.368514	0.727991	1.000000
-15.368514	0.727992	1.000000
-15.365406	0.346094	1.000000
-15.365406	0.346095	1.000000
-15.365406	0.346096	1.000000
-15.365362	0.340766	1.000000
-15.365362	0.340767	1.000000
-15.365362	0.340768	1.000000
-15.365296	0.332626	1.000000
-15.365296	0.332627	1.000000
-15.365296	0.332628	1.000000
-15.365272	0.329651	1.000000
-15.365272	0.329652	1.000000
-15.365272	0.329653	1.000000
-15.365241	0.325883	1.000000
-15.365241	0.325884	1.000000
-15.365241	0.325885	1.000000
-15.365175	0.317743	1.000000
-15.365175	0.317744	1.000000
-15.365175	0.317745	1.000000
-15.365109	0.309601	1.000000
-15.365109	0.309602	1.000000
-15.365109	0.309603	1.000000
-15.365061	0.303772	1.000000
-15.365061	0.303773	1.000000
-15.365061	0.303774	1.000000
-15.365014	0.297942	1.000000
-15.365014	0.297943	1.000000
-15.365014	0.297944	1.000000
-15.364982	0.293992	1.000000
-15.364982	0.293993	1.000000
-15.364982	0.293994	1.000000
-15.364915	0.285851	1.000000
-15.364915	0.285852	1.000000
-15.364915	0.285853	1.000000
-15.364849	0.277710	1.000000
-15.364849	0.277711	1.000000
-15.364849	0.277712	1.000000
-15.364784	0.269713	1.000000
-15.364784	0.269714	1.000000
-15.364784	0.269715	1.000000
-15.364759	0.266720	1.000000
-15.364760	0.266721	1.000000
-15.364760	0.266722	1.000000
-15.364693	0.258578	1.000000
-15.364693	0.258579	1.000000
-15.364693	0.258580	1.000000
-15.364627	0.250438	1.000000
-15.364627	0.250439	1.000000
-15.364627	0.250440	1.000000
-15.364580	0.244631	1.000000
-15.364580	0.244632	1.000000
-15.364580	0.244633	1.000000
-15.364499	0.234754	1.000000
-15.364499	0.234755	1.000000
-15.364499	0.234756	1.000000
-15.364467	0.230748	1.000000
-15.364467	0.230749	1.000000
-15.364467	0.230750	1.000000
-15.364400	0.222608	1.000000
-15.364400	0.222609	1.000000
-15.364400	0.222610	1.000000
-15.364384	0.220610	1.000000
-15.364384	0.220611	1.000000
-15.364384	0.220612	1.000000
-15.364318	0.212466	1.000000
-15.364318	0.212467	1.000000
-15.364318	0.212468	1.000000
-15.364251	0.204209	1.000000
-15.364251	0.204210	1.000000
-15.364251	0.204211	1.000000
-15.364184	0.196067	1.000000
-15.364184	0.196068	1.000000
-15.364184	0.196069	1.000000
-15.364118	0.187926	1.000000
-15.364118	0.187927	1.000000
-15.364118	0.187928	1.000000
-15.364105	0.186362	1.000000
-15.364105	0.186363	1.000000
-15.364105	0.186364	1.000000
-15.364020	0.175876	1.000000
-15.364020	0.175877	1.000000
-15.364020	0.175878	1.000000
-15.363954	0.167735	1.000000
-15.363954	0.167736	1.000000
-15.363954	0.167737	1.000000
-15.363920	0.163644	1.000000
-15.363920	0.163645	1.000000
-15.363920	0.163646	1.000000
-15.363876	0.158149	1.000000
-15.363876	0.158150	1.000000
-15.363876	0.158151	1.000000
-15.363809	0.150005	1.000000
-15.363809	0.150006	1.000000
-15.363809	0.150007	1.000000
-15.363792	0.147873	1.000000
-15.363792	0.147874	1.000000
-15.363792	0.147875	1.000000
-15.363671	0.132944	1.000000
-15.363671	0.132945	1.000000
-15.363671	0.132946	1.000000
-15.363590	0.123111	1.000000
-15.363590	0.123112	1.000000
-15.363590	0.123113	1.000000
-15.363527	0.115278	1.000000
-15.363527	0.115279	1.000000
-15.363527	0.115280	1.000000
-15.363489	0.110649	1.000000
-15.363489	0.110650	1.000000
-15.363489	0.110651	1.000000
-15.363474	0.108821	1.000000
-15.363474	0.108822	1.000000
-15.363474	0.108823	1.000000
-15.363408	0.100679	1.000000
-15.363408	0.100680	1.000000
-15.363408	0.100681	1.000000
-15.362588	0.000001	1.000000
-15.362588	0.000002	1.000000
-15.362588	0.000003	1.000000
-15.362588	0.000001	1.000000
Column 11| A:0	C:0	G:0	T:0	-:15	
Likelihood	Scale	Scale2
-11.615583	1.000000	1.000000
-11.615583	1.000000	1.000000
-11.615583	1.000001	1.000000
-11.615583	1.000002	1.000000
-11.615577	0.998196	1.000000
-11.615577	0.998197	1.000000
-11.615577	0.998198	1.000000
-11.615567	0.995107	1.000000
-11.615567	0.995108	1.000000
-11.615567	0.995109	1.000000
-11.615558	0.992018	1.000000
-11.615558	0.992019	1.000000
-11.615558	0.992020	1.000000
-11.615548	0.988930	1.000000
-11.615548	0.988931	1.000000
-11.615548	0.988932	1.000000
-11.615539	0.985841	1.000000
-11.615539	0.985842	1.000000
-11.615539	0.985843	1.000000
-11.615529	0.982752	1.000000
-11.615529	0.982753	1.000000
-11.615529	0.982754	1.000000
-11.615520	0.979801	1.000000
-11.615520	0.979802	1.000000
-11.615520	0.979803	1.000000
-11.615511	0.976713	1.000000
-11.615511	0.976714	1.000000
-11.615511	0.976715	1.000000
-11.615506	0.975198	1.000000
-11.615506	0.975199	1.000000
-11.615506	0.975200	1.000000
-11.615496	0.972109	1.000000
-11.615496	0.972110	1.000000
-11.615496	0.972111	1.000000
-11.615492	0.970617	1.000000
-11.615492	0.970618	1.000000
-11.615492	0.970619	1.000000
-11.615482	0.967528	1.000000
-11.615482	0.967529	1.000000
-11.615482	0.967530	1.000000
-11.615373	0.932057	1.000000
-11.615373	0.932058	1.000000
-11.615373	0.932059	1.000000
-11.615368	0.930388	1.000000
-11.615368	0.930389	1.000000
-11.615368	0.930390	1.000000
-11.615330	0.918149	1.000000
-11.615330	0.918150	1.000000
-11.615330	0.918151	1.000000
-11.615309	0.911540	1.000000
-11.615309	0.911541	1.000000
-11.615309	0.911542	1.000000
-11.615307	0.910674	1.000000
-11.615307	0.910675	1.000000
-11.615307	0.910676	1.000000
-11.615297	0.907586	1.000000
-11.615297	0.907587	1.000000
-11.615297	0.907588	1.000000
-11.615288	0.904498	1.000000
-11.615288	0.904499	1.000000
-11.615288	0.904500	1.000000
-11.615278	0.901409	1.000000
-11.615278	0.901410	1.000000
-11.615278	0.901411	1.000000
-11.615269	0.898322	1.000000
-11.615269	0.898323	1.000000
-11.615269	0.898324	1.000000
-11.615259	0.895179	1.000000
-11.615259	0.895180	1.000000
-11.615259	0.895181	1.000000
-11.615204	0.877265	1.000000
-11.615204	0.877266	1.000000
-11.615204	0.877267	1.000000
-11.615194	0.874177	1.000000
-11.615194	0.874178	1.000000
-11.615194	0.874179	1.000000
-11.615185	0.871090	1.000000
-11.615185	0.871091	1.000000
-11.615185	0.871092	1.000000
-11.615170	0.866419	1.000000
-11.615170	0.866420	1.000000
-11.615170	0.866421	1.000000
-11.615161	0.863331	1.000000
-11.615161	0.863332	1.000000
-11.615161	0.863333	1.000000
-11.615151	0.860243	1.000000
-11.615151	0.860244	1.000000
-11.615151	0.860245	1.000000
-11.615142	0.857155	1.000000
-11.615142	0.857156	1.000000
-11.615142	0.857157	1.000000
-11.615128	0.852916	1.000000
-11.615128	0.852917	1.000000
-11.615128	0.852918	1.000000
-11.615124	0.851449	1.000000
-11.615124	0.851450	1.000000
-11.615124	0.851451	1.000000
-11.615114	0.848362	1.000000
-11.615114	0.848363	1.000000
-11.615114	0.848364	1.000000
-11.615105	0.845243	1.000000
-11.615105	0.845244	1.000000
-11.615105	0.845245	1.000000
-11.615095	0.842156	1.000000
-11.615095	0.842157	1.000000
-11.615095	0.842158	1.000000
-11.615088	0.839849	1.000000
-11.615088	0.839850	1.000000
-11.615088	0.839851	1.000000
-11.615083	0.838118	1.000000
-11.615083	0.838119	1.000000
-11.615083	0.838120	1.000000
-11.615073	0.835030	1.000000
-11.615073	0.835031	1.000000
-11.615073	0.835032	1.000000
-11.615064	0.831943	1.000000
-11.615064	0.831944	1.000000
-11.615064	0.831945	1.000000
-11.615054	0.828855	1.000000
-11.615054	0.828856	1.000000
-11.615054	0.828857	1.000000
-11.615048	0.826862	1.000000
-11.615048	0.826863	1.000000
-11.615048	0.826864	1.000000
-11.615038	0.823775	1.000000
-11.615038	0.823776	1.000000
-11.615038	0.823777	1.000000
-11.615033	0.821997	1.000000
-11.615033	0.821998	1.000000
-11.615033	0.821999	1.000000
-11.615023	0.818910	1.000000
-11.615023	0.818911	1.000000
-11.615023	0.818912	1.000000
-11.615014	0.815823	1.000000
-11.615014	0.815824	1.000000
-11.615014	0.815825	1.000000
-11.615004	0.812735	1.000000
-11.615004	0.812736	1.000000
-11.615004	0.812737	1.000000
-11.614995	0.809647	1.000000
-11.614995	0.809648	1.000000
-11.614995	0.809649	1.000000
-11.614985	0.806559	1.000000
-11.614985	0.806560	1.000000
-11.614985	0.806561	1.000000
-11.614976	0.803471	1.000000
-11.614976	0.803472	1.000000
-11.614976	0.803473	1.000000
-11.614963	0.799305	1.000000
-11.614963	0.799306	1.000000
-11.614963	0.799307	1.000000
-11.614957	0.797348	1.000000
-11.614957	0.797349	1.000000
-11.614957	0.797350	1.000000
-11.614923	0.786282	1.000000
-11.614923	0.786283	1.000000
-11.614923	0.786284	1.000000
-11.614918	0.784715	1.000000
-11.614918	0.784716	1.000000
-11.614918	0.784717	1.000000
-11.614908	0.781628	1.000000
-11.614908	0.781629	1.000000
-11.614908	0.781630	1.000000
-11.614904	0.780221	1.000000
-11.614904	0.780222	1.000000
-11.614904	0.780223	1.000000
-11.614895	0.777136	1.000000
-11.614895	0.777137	1.000000
-11.614895	0.777138	1.000000
-11.614885	0.774049	1.000000
-11.614885	0.774050	1.000000
-11.614885	0.774051	1.000000
-11.614879	0.772209	1.000000
-11.614879	0.772210	1.000000
-11.614879	0.772211	1.000000
-11.614874	0.770433	1.000000
-11.614874	0.770434	1.000000
-11.614874	0.770435	1.000000
-11.614864	0.767346	1.000000
-11.614864	0.767347	1.000000
-11.614864	0.767348	1.000000
-11.614855	0.764259	1.000000
-11.614855	0.764260	1.000000
-11.614855	0.764261	1.000000
-11.614851	0.762954	1.000000
-11.614851	0.762955	1.000000
-11.614851	0.762956	1.000000
-11.614841	0.759867	1.000000
-11.614841	0.759868	1.000000
-11.614841	0.759869	1.000000
-11.614832	0.756781	1.000000
-11.614832	0.756782	1.000000
-11.614832	0.756783	1.000000
-11.614822	0.753695	1.000000
-11.614822	0.753696	1.000000
-11.614822	0.753697	1.000000
-11.614817	0.752115	1.000000
-11.614817	0.752116	1.000000
-11.614817	0.752117	1.000000
-11.614808	0.749027	1.000000
-11.614808	0.749028	1.000000
-11.614808	0.749029	1.000000
-11.614802	0.747160	1.000000
-11.614802	0.747161	1.000000
-11.614802	0.747162	1.000000
-11.614791	0.743525	1.000000
-11.614791	0.743526	1.000000
-11.614791	0.743527	1.000000
-11.614781	0.740437	1.000000
-11.614781	0.740438	1.000000
-11.614781	0.740439	1.000000
-11.614768	0.736127	1.000000
-11.614768	0.736128	1.000000
-11.614768	0.736129	1.000000
-11.614763	0.734653	1.000000
-11.614763	0.734654	1.000000
-11.614763	0.734655	1.000000
-11.614754	0.731565	1.000000
-11.614754	0.731566	1.000000
-11.614754	0.731567	1.000000
-11.614744	0.728479	1.000000
-11.614744	0.728480	1.000000
-11.614744	0.728481	1.000000
-11.614734	0.724992	1.000000
-11.614734	0.724993	1.000000
-11.614734	0.724994	1.000000
-11.614724	0.721905	1.000000
-11.614724	0.721906	1.000000
-11.614724	0.721907	1.000000
-11.614638	0.693883	1.000000
-11.614638	0.693884	1.000000
-11.614638	0.693885	1.000000
-11.614619	0.687723	1.000000
-11.614619	0.687724	1.000000
-11.614619	0.687725	1.000000
-11.614607	0.684105	1.000000
-11.614607	0.684106	1.000000
-11.614607	0.684107	1.000000
-11.614597	0.680680	1.000000
-11.614597	0.680681	1.000000
-11.614597	0.680682	1.000000
-11.614587	0.677593	1.000000
-11.614587	0.677594	1.000000
-11.614587	0.677595	1.000000
-11.614564	0.669909	1.000000
-11.614564	0.669910	1.000000
-11.614564	0.669911	1.000000
-11.614554	0.666822	1.000000
-11.614554	0.666823	1.000000
-11.614554	0.666824	1.000000
-11.614551	0.665730	1.000000
-11.614551	0.665731	1.000000
-11.614551	0.665732	1.000000
-11.614541	0.662643	1.000000
-11.614541	0.662644	1.000000
-11.614541	0.662645	1.000000
-11.614368	0.606608	1.000000
-11.614368	0.606609	1.000000
-11.614368	0.606610	1.000000
-11.614350	0.600702	1.000000
-11.614350	0.600703	1.000000
-11.614350	0.600704	1.000000
-11.614331	0.594478	1.000000
-11.614331	0.594479	1.000000
-11.614331	0.594480	1.000000
-11.614316	0.589759	1.000000
-11.614316	0.589760	1.000000
-11.614316	0.589761	1.000000
-11.614292	0.581791	1.000000
-11.614292	0.581792	1.000000
-11.614292	0.581793	1.000000
-11.614282	0.578706	1.000000
-11.614282	0.578707	1.000000
-11.614282	0.578708	1.000000
-11.614273	0.575577	1.000000
-11.614273	0.575578	1.000000
-11.614273	0.575579	1.000000
-11.614263	0.572492	1.000000
-11.614263	0.572493	1.000000
-11.614263	0.572494	1.000000
-11.614254	0.569408	1.000000
-11.614254	0.569409	1.000000
-11.614254	0.569410	1.000000
-11.614244	0.566323	1.000000
-11.614244	0.566324	1.000000
-11.614244	0.566325	1.000000
-11.614234	0.563009	1.000000
-11.614234	0.563010	1.000000
-11.614234	0.563011	1.000000
-11.614225	0.560214	1.000000
-11.614225	0.560215	1.000000
-11.614225	0.560216	1.000000
-11.614169	0.541934	1.000000
-11.614169	0.541935	1.000000
-11.614169	0.541936	1.000000
-11.614154	0.537203	1.000000
-11.614154	0.537204	1.000000
-11.614154	0.537205	1.000000
-11.614106	0.521421	1.000000
-11.614106	0.521422	1.000000
-11.614106	0.521423	1.000000
-11.614082	0.513705	1.000000
-11.614082	0.513706	1.000000
-11.614082	0.513707	1.000000
-11.614079	0.512691	1.000000
-11.614079	0.512692	1.000000
-11.614079	0.512693	1.000000
-11.614069	0.509606	1.000000
-11.614069	0.509607	1.000000
-11.614069	0.509608	1.000000
-11.614060	0.506521	1.000000
-11.614060	0.506522	1.000000
-11.614060	0.506523	1.000000
-11.614050	0.503435	1.000000
-11.614050	0.503436	1.000000
-11.614050	0.503437	1.000000
-11.614041	0.500350	1.000000
-11.614041	0.500351	1.000000
-11.614041	0.500352	1.000000
-11.614031	0.497266	1.000000
-11.614031	0.497267	1.000000
-11.614031	0.497268	1.000000
-11.614017	0.492709	1.000000
-11.614017	0.492710	1.000000
-11.614017	0.492711	1.000000
-11.614007	0.489623	1.000000
-11.614007	0.489624	1.000000
-11.614007	0.489625	1.000000
-11.614004	0.488650	1.000000
-11.614004	0.488651	1.000000
-11.614004	0.488652	1.000000
-11.613995	0.485652	1.000000
-11.613995	0.485653	1.000000
-11.613995	0.485654	1.000000
-11.613986	0.482568	1.000000
-11.613986	0.482569	1.000000
-11.613986	0.482570	1.000000
-11.613960	0.474379	1.000000
-11.613960	0.474380	1.000000
-11.613960	0.474381	1.000000
-11.613955	0.472542	1.000000
-11.613955	0.472543	1.000000
-11.613955	0.472544	1.000000
-11.613945	0.469457	1.000000
-11.613945	0.469458	1.000000
-11.613945	0.469459	1.000000
-11.613941	0.467992	1.000000
-11.613941	0.467993	1.000000
-11.613941	0.467994	1.000000
-11.613931	0.464906	1.000000
-11.613931	0.464907	1.000000
-11.613931	0.464908	1.000000
-11.613922	0.461919	1.000000
